sum_pl_fwd_count,sum_pl_bwd_count,pl_count_ratio,sum_pl_fwd_bytes,sum_pl_bwd_bytes,pl_flow_bwd_fwd_byte_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
39,39,0.975,1934,5089,2.6313340227507758,dns,dns,0.43074616061590254,0.29378339101628115,0.08555158424040643
53,53,0.9814814814814815,2875,8957,3.115478260869565,dns,dns,0.43007650006183007,0.2944530515703536,0.08355282992090562
41,41,0.9761904761904762,2119,6090,2.873997168475696,dns,dns,0.42865961234265704,0.29586993928952665,0.079323806079316
78,77,0.9746835443037974,4143,12460,3.0074825006034276,dns,dns,0.4274911029733712,0.2970384486588125,0.07583612394687789
48,49,1.0,2506,7502,2.9936153232242617,dns,dns_attack,0.4267622779689777,0.297767273663206,0.07366077986123232
42,42,0.9767441860465116,2195,6195,2.8223234624145785,dns,dns,0.42450939061406606,0.3000201610181176,0.06693652485682189
41,41,0.9761904761904762,2043,5313,2.6005873715124816,dns,dns,0.42328774336291247,0.3012418082692712,0.06329024062326494
40,40,0.975609756097561,2161,5949,2.7528921795465062,dns,dns,0.4227740026935142,0.3017555489386695,0.06175686468254615
54,54,0.9818181818181818,2850,8340,2.9263157894736844,dns,dns,0.42253798163169604,0.30199157000048765,0.06105240611180718
57,57,0.9827586206896551,2915,8127,2.7879931389365353,dns,dns,0.4222060637245087,0.302323487907675,0.06006172158264422
62,61,0.9682539682539683,3192,9024,2.827067669172932,dns,dns,0.42165465375410655,0.30287489787807714,0.058415913040608114
49,49,0.98,2632,7586,2.8822188449848025,dns,dns,0.4202099836999211,0.3043195679322626,0.05410396649769722
49,49,0.98,2597,7410,2.8532922603003468,dns,dns,0.4190500071944984,0.30547954443768527,0.050641752639298154
41,41,0.9761904761904762,1808,3883,2.1476769911504423,dns,dns,0.4184798369441153,0.3060497146880684,0.048939949772347946
59,58,0.9666666666666667,3072,9705,3.1591796875,dns,dns,0.4176112619343727,0.306918289697811,0.046347489992574875
53,52,0.9629629629629629,2822,9260,3.281360737065911,dns,dns,0.41665640550015565,0.30787314613202804,0.04349750366623706
44,44,0.9777777777777777,2261,6178,2.7324192835028747,dns,dns,0.4165363968215832,0.30799315481060047,0.04313931045444419
45,45,0.9782608695652174,2427,6860,2.826534816646065,dns,dns,0.4148864973291435,0.3096430543030402,0.03821480994862658
47,47,0.9791666666666666,2496,6909,2.7680288461538463,dns,dns,0.41038091957045353,0.31414863206173016,0.02476688778528313
48,48,0.9795918367346939,2414,6764,2.8019884009942007,dns,dns,0.41015913577505697,0.3143704158571267,0.024104923576180104
54,53,0.9636363636363636,2840,8498,2.9922535211267607,dns,dns,0.40720479545150073,0.31732475618068295,0.015287022555920515
49,46,0.92,2594,6835,2.6349267540478025,dns,dns,0.4020830474232222,0.3224465042089615,0.0
